Metric,Timestamp,Label,SR,Rate,GR,Load
offline,25329,2,48828.0,25.0,-0.8151721,150
offline,25330,2,48828.0,25.0,-0.4084167,150
offline,25331,2,48828.0,25.0,-1.112591,150
offline,25332,2,48828.0,25.0,0.2891614,150
offline,25333,2,48828.0,25.0,0.6332188,150
offline,25334,2,48828.0,25.0,-0.42738,150
offline,25335,2,48828.0,25.0,-0.3703672,150
offline,25336,2,48828.0,25.0,-0.5034174,150
offline,25337,2,48828.0,25.0,-0.1527394,150
offline,25338,2,48828.0,25.0,-0.6386211,150
offline,25339,2,48828.0,25.0,-0.02040299,150
offline,25340,2,48828.0,25.0,-0.05202886,150
offline,25341,2,48828.0,25.0,-0.6939232,150
offline,25342,2,48828.0,25.0,-1.176335,150
offline,25343,2,48828.0,25.0,0.3387537,150
offline,25344,2,48828.0,25.0,-0.3983875,150
offline,25345,2,48828.0,25.0,-0.6651893,150
offline,25346,2,48828.0,25.0,-0.1960312,150
offline,25347,2,48828.0,25.0,0.2099859,150
offline,25348,2,48828.0,25.0,-0.3511579,150
offline,25349,2,48828.0,25.0,-0.6661737,150
offline,25350,2,48828.0,25.0,0.1450237,150
offline,25351,2,48828.0,25.0,0.01348714,150
offline,25352,2,48828.0,25.0,-0.7544801,150
offline,25353,2,48828.0,25.0,-0.3959633,150
offline,25354,2,48828.0,25.0,0.4170554,150
offline,25355,2,48828.0,25.0,0.2221809,150
offline,25356,2,48828.0,25.0,-0.2831561,150
offline,25357,2,48828.0,25.0,-0.5210024,150
offline,25358,2,48828.0,25.0,0.1093123,150
offline,25359,2,48828.0,25.0,-0.2609688,150
offline,25360,2,48828.0,25.0,-0.4705117,150
offline,25361,2,48828.0,25.0,0.4163416,150
offline,25362,2,48828.0,25.0,-0.2620517,150
offline,25363,2,48828.0,25.0,-1.011388,150
offline,25364,2,48828.0,25.0,-0.433619,150
offline,25365,2,48828.0,25.0,-0.5160431,150
offline,25366,2,48828.0,25.0,0.06854323,150
offline,25367,2,48828.0,25.0,0.3570155,150
offline,25368,2,48828.0,25.0,0.1450237,150
offline,25369,2,48828.0,25.0,-1.537239,150
offline,25370,2,48828.0,25.0,-0.3837559,150
offline,25371,2,48828.0,25.0,0.4931667,150
offline,25372,2,48828.0,25.0,-0.1578709,150
offline,25373,2,48828.0,25.0,0.3756095,150
offline,25374,2,48828.0,25.0,0.3393936,150
offline,25375,2,48828.0,25.0,-0.4601871,150
offline,25376,2,48828.0,25.0,0.6189195,150
offline,25377,2,48828.0,25.0,0.4385782,150
offline,25378,2,48828.0,25.0,-0.3428515,150
offline,25379,2,48828.0,25.0,-0.3690874,150
offline,25380,2,48828.0,25.0,-0.9977776,150
offline,25381,2,48828.0,25.0,0.9007466,150
offline,25382,2,48828.0,25.0,0.09207189,150
offline,25383,2,48828.0,25.0,0.1000706,150
offline,25384,2,48828.0,25.0,-0.06077828,150
offline,25385,2,48828.0,25.0,-0.2082877,150
offline,25386,2,48828.0,25.0,-0.1856697,150
offline,25387,2,48828.0,25.0,-0.6262168,150
offline,25388,2,48828.0,25.0,-0.6034511,150
offline,25389,2,48828.0,25.0,-0.2848297,150
offline,25390,2,48828.0,25.0,-0.2203597,150
offline,25391,2,48828.0,25.0,-0.4323392,150
offline,25392,2,48828.0,25.0,-0.5774613,150
offline,25393,2,48828.0,25.0,0.5717637,150
offline,25394,2,48828.0,25.0,-0.1135455,150
offline,25395,2,48828.0,25.0,-1.176212,150
offline,25396,2,48828.0,25.0,-0.945072,150
offline,25397,2,48828.0,25.0,-0.6266598,150
offline,25398,2,48828.0,25.0,0.6118436,150
offline,25399,2,48828.0,25.0,-0.0474388,150
offline,25400,2,48828.0,25.0,0.2000921,150
offline,25401,2,48828.0,25.0,-0.6191533,150
offline,25402,2,48828.0,25.0,-0.6221805,150
offline,25403,2,48828.0,25.0,0.5243372,150
offline,25404,2,48828.0,25.0,-0.856212,150
offline,25405,2,48828.0,25.0,-0.6369228,150
offline,25406,2,48828.0,25.0,-0.542599,150
offline,25407,2,48828.0,25.0,-0.107048,150
offline,25408,2,48828.0,25.0,0.0984832,150
offline,25409,2,48828.0,25.0,0.1383047,150
offline,25410,2,48828.0,25.0,1.211271,150
offline,25411,2,48828.0,25.0,-0.7512436,150
offline,25412,2,48828.0,25.0,-0.6680073,150
offline,25413,2,48828.0,25.0,-0.2114749,150
offline,25414,2,48828.0,25.0,0.1692292,150
offline,25415,2,48828.0,25.0,-0.1802305,150
offline,25416,2,48828.0,25.0,0.421264,150
offline,25417,2,48828.0,25.0,-0.5189965,150
offline,25418,2,48828.0,25.0,-0.8885269,150
offline,25419,2,48828.0,25.0,-0.3608179,150
offline,25420,2,48828.0,25.0,-0.8729109,150
offline,25421,2,48828.0,25.0,0.141295,150
offline,25422,2,48828.0,25.0,-0.6285918,150
offline,25423,2,48828.0,25.0,-0.1757758,150
offline,25424,2,48828.0,25.0,-0.9116372,150
offline,25425,2,48828.0,25.0,-0.04863247,150
offline,25426,2,48828.0,25.0,0.26343,150
offline,25427,2,48828.0,25.0,0.06293179,150
offline,25428,2,48828.0,25.0,-0.3800642,150
offline,25429,2,48828.0,25.0,-0.3710687,150
offline,25430,2,48828.0,25.0,-1.347754,150
offline,25431,2,48828.0,25.0,-0.05156124,150
offline,25432,2,48828.0,25.0,-0.05880935,150
offline,25433,2,48828.0,25.0,-0.5895948,150
offline,25434,2,48828.0,25.0,-0.135942,150
offline,25435,2,48828.0,25.0,-0.06319021,150
offline,25436,2,48828.0,25.0,-0.6980703,150
offline,25437,2,48828.0,25.0,-1.292477,150
offline,25438,2,48828.0,25.0,-0.1860758,150
offline,25439,2,48828.0,25.0,0.533062,150
offline,25440,2,48828.0,25.0,-1.242232,150
offline,25441,2,48828.0,25.0,0.2518256,150
offline,25442,2,48828.0,25.0,0.5001194,150
offline,25443,2,48828.0,25.0,-0.4960216,150
offline,25444,2,48828.0,25.0,-2.571712,150
offline,25445,2,48828.0,25.0,1.362656,150
offline,25446,2,48828.0,25.0,-0.1670387,150
offline,25447,2,48828.0,25.0,-0.9261457,150
offline,25448,2,48828.0,25.0,-1.618309,150
offline,25449,2,48828.0,25.0,0.9729569,150
offline,25450,2,48828.0,25.0,-0.04206118,150
offline,25451,2,48828.0,25.0,-0.2803873,150
offline,25452,2,48828.0,25.0,1.79854,150
offline,25453,2,48828.0,25.0,0.9478654,150
offline,25454,2,48828.0,25.0,1.068376,150
offline,25455,2,48828.0,25.0,-0.4899179,150
offline,25456,2,48828.0,25.0,-0.6123359,150
offline,25457,2,48828.0,25.0,-0.6228819,150
offline,25458,2,48828.0,25.0,-0.1107398,150
offline,25459,2,48828.0,25.0,-0.8099915,150
offline,25460,2,48828.0,25.0,-1.370791,150
offline,25461,2,48828.0,25.0,-1.1611,150
offline,25462,2,48828.0,25.0,-1.533658,150
offline,25463,2,48828.0,25.0,-1.761081,150
offline,25464,2,48828.0,25.0,-0.1275987,150
offline,25465,2,48828.0,25.0,2.384517,150
offline,25466,2,48828.0,25.0,1.283604,150
offline,25467,2,48828.0,25.0,-0.6443309,150
offline,25468,2,48828.0,25.0,-2.851152,150
offline,25469,2,48828.0,25.0,-3.794612,150
offline,25470,2,48828.0,25.0,-3.160138,150
offline,25471,2,48828.0,25.0,1.523788,150
offline,25472,2,48828.0,25.0,4.984348,150
offline,25473,2,48828.0,25.0,0.3362187,150
offline,25474,2,48828.0,25.0,-1.330268,150
offline,25475,2,48828.0,25.0,1.022488,150
offline,25476,2,48828.0,25.0,2.08412,150
offline,25477,2,48828.0,25.0,2.684593,150
offline,25478,2,48828.0,25.0,1.584727,150
offline,25479,2,48828.0,25.0,-0.2033162,150
offline,25480,2,48828.0,25.0,-4.014221,150
offline,25481,2,48828.0,25.0,-1.884914,150
offline,25482,2,48828.0,25.0,2.712097,150
offline,25483,2,48828.0,25.0,4.262921,150
offline,25484,2,48828.0,25.0,1.315427,150
offline,25485,2,48828.0,25.0,1.76022,150
offline,25486,2,48828.0,25.0,2.614696,150
offline,25487,2,48828.0,25.0,2.471851,150
offline,25488,2,48828.0,25.0,-0.5356339,150
offline,25489,2,48828.0,25.0,-2.131842,150
offline,25490,2,48828.0,25.0,-2.554238,150
offline,25491,2,48828.0,25.0,-2.481031,150
offline,25492,2,48828.0,25.0,-0.4953325,150
offline,25493,2,48828.0,25.0,-0.1014612,150
offline,25494,2,48828.0,25.0,-2.497361,150
offline,25495,2,48828.0,25.0,0.1489738,150
offline,25496,2,48828.0,25.0,0.1797137,150
offline,25497,2,48828.0,25.0,-1.458925,150
offline,25498,2,48828.0,25.0,-2.064259,150
offline,25499,2,48828.0,25.0,-2.711986,150
offline,25500,2,48828.0,25.0,-2.910158,150
offline,25501,2,48828.0,25.0,-2.266812,150
offline,25502,2,48828.0,25.0,-1.420445,150
offline,25503,2,48828.0,25.0,-0.9556304,150
offline,25504,2,48828.0,25.0,-2.428251,150
offline,25505,2,48828.0,25.0,-0.5119945,150
offline,25506,2,48828.0,25.0,1.945729,150
offline,25507,2,48828.0,25.0,2.238816,150
offline,25508,2,48828.0,25.0,1.816617,150
offline,25509,2,48828.0,25.0,-1.361894,150
offline,25510,2,48828.0,25.0,-1.222629,150
offline,25511,2,48828.0,25.0,0.4808486,150
offline,25512,2,48828.0,25.0,-0.04393166,150
offline,25513,2,48828.0,25.0,-1.409025,150
offline,25514,2,48828.0,25.0,-0.2596644,150
offline,25515,2,48828.0,25.0,1.305078,150
offline,25516,2,48828.0,25.0,3.270705,150
offline,25517,2,48828.0,25.0,2.34648,150
offline,25518,2,48828.0,25.0,-0.5288658,150
offline,25519,2,48828.0,25.0,-0.7605221,150
offline,25520,2,48828.0,25.0,0.09423771,150
offline,25521,2,48828.0,25.0,0.7133295,150
offline,25522,2,48828.0,25.0,-1.233987,150
offline,25523,2,48828.0,25.0,-2.112017,150
offline,25524,2,48828.0,25.0,-1.235501,150
offline,25525,2,48828.0,25.0,-0.6293056,150
offline,25526,2,48828.0,25.0,0.7640539,150
offline,25527,2,48828.0,25.0,0.5121422,150
offline,25528,2,48828.0,25.0,-0.3044821,150
offline,25529,2,48828.0,25.0,0.2161511,150
offline,25530,2,48828.0,25.0,-1.269637,150
offline,25531,2,48828.0,25.0,-1.945754,150
offline,25532,2,48828.0,25.0,-1.997106,150
offline,25533,2,48828.0,25.0,-0.9392883,150
offline,25534,2,48828.0,25.0,-0.5683427,150
offline,25535,2,48828.0,25.0,-0.04740189,150
offline,25536,2,48828.0,25.0,0.2273617,150
offline,25537,2,48828.0,25.0,-1.080103,150
offline,25538,2,48828.0,25.0,-1.21687,150
offline,25539,2,48828.0,25.0,-0.9735845,150
offline,25540,2,48828.0,25.0,-0.840436,150
offline,25541,2,48828.0,25.0,-0.1638638,150
offline,25542,2,48828.0,25.0,0.3888628,150
offline,25543,2,48828.0,25.0,0.06069214,150
offline,25544,2,48828.0,25.0,0.9218141,150
offline,25545,2,48828.0,25.0,0.9371718,150
offline,25546,2,48828.0,25.0,0.3201104,150
offline,25547,2,48828.0,25.0,0.5760215,150
offline,25548,2,48828.0,25.0,1.029994,150
offline,25549,2,48828.0,25.0,0.7974764,150
offline,25550,2,48828.0,25.0,-0.4995903,150
offline,25551,2,48828.0,25.0,0.08429463,150
offline,25552,2,48828.0,25.0,0.2233869,150
offline,25553,2,48828.0,25.0,0.8546,150
offline,25554,2,48828.0,25.0,0.3333145,150
offline,25555,2,48828.0,25.0,0.4555971,150
offline,25556,2,48828.0,25.0,-0.6032788,150
offline,25557,2,48828.0,25.0,-1.145742,150
offline,25558,2,48828.0,25.0,-0.6393348,150
offline,25559,2,48828.0,25.0,-1.18378,150
offline,25560,2,48828.0,25.0,-1.092052,150
offline,25561,2,48828.0,25.0,-0.9222202,150
offline,25562,2,48828.0,25.0,-0.7255122,150
offline,25563,2,48828.0,25.0,-0.7792146,150
offline,25564,2,48828.0,25.0,-1.455577,150
offline,25565,2,48828.0,25.0,-0.8922556,150
offline,25566,2,48828.0,25.0,-1.359088,150
offline,25567,2,48828.0,25.0,-0.2318164,150
offline,25568,2,48828.0,25.0,-0.3581353,150
offline,25569,2,48828.0,25.0,0.3367601,150
offline,25570,2,48828.0,25.0,-0.4302349,150
offline,25571,2,48828.0,25.0,-0.6023067,150
offline,25572,2,48828.0,25.0,-0.930945,150
offline,25573,2,48828.0,25.0,-0.3484999,150
offline,25574,2,48828.0,25.0,0.6520836,150
offline,25575,2,48828.0,25.0,0.1853744,150
offline,25576,2,48828.0,25.0,-0.5083397,150
offline,25577,2,48828.0,25.0,0.4071123,150
offline,25578,2,48828.0,25.0,1.566145,150
offline,25579,2,48828.0,25.0,0.741239,150
offline,25580,2,48828.0,25.0,0.534994,150
offline,25581,2,48828.0,25.0,-0.1604797,150
offline,25582,2,48828.0,25.0,0.004897703,150
offline,25583,2,48828.0,25.0,-1.22877,150
offline,25584,2,48828.0,25.0,-0.1924994,150
offline,25585,2,48828.0,25.0,-0.006165199,150
offline,25586,2,48828.0,25.0,-0.08746953,150
offline,25587,2,48828.0,25.0,-0.01405321,150
offline,25588,2,48828.0,25.0,-0.10407,150
offline,25589,2,48828.0,25.0,-0.7058107,150
offline,25590,2,48828.0,25.0,-0.3006057,150
offline,25591,2,48828.0,25.0,0.8324495,150
offline,25592,2,48828.0,25.0,-1.345047,150
offline,25593,2,48828.0,25.0,-1.643388,150
offline,25594,2,48828.0,25.0,-0.6538064,150
offline,25595,2,48828.0,25.0,-1.471858,150
offline,25596,2,48828.0,25.0,-0.423639,150
offline,25597,2,48828.0,25.0,-1.104493,150
offline,25598,2,48828.0,25.0,-0.2645375,150
offline,25599,2,48828.0,25.0,-0.1612919,150
offline,25600,0,97656.0,25.0,0.8407559,270.0
offline,25601,0,97656.0,25.0,0.5152432,270.0
offline,25602,0,97656.0,25.0,-0.03834483,270.0
offline,25603,0,97656.0,25.0,1.184862,270.0
offline,25604,0,97656.0,25.0,0.8497145,270.0
offline,25605,0,97656.0,25.0,-0.3333637,270.0
offline,25606,0,97656.0,25.0,0.0906198,270.0
offline,25607,0,97656.0,25.0,-0.3867708,270.0
offline,25608,0,97656.0,25.0,-0.4381106,270.0
offline,25609,0,97656.0,25.0,-0.7925295,270.0
offline,25610,0,97656.0,25.0,-0.6022452,270.0
offline,25611,0,97656.0,25.0,-2.45605,270.0
offline,25612,0,97656.0,25.0,-2.551494,270.0
offline,25613,0,97656.0,25.0,-0.5317453,270.0
offline,25614,0,97656.0,25.0,0.1124133,270.0
offline,25615,0,97656.0,25.0,1.156313,270.0
offline,25616,0,97656.0,25.0,0.9938645,270.0
offline,25617,0,97656.0,25.0,-0.1197107,270.0
offline,25618,0,97656.0,25.0,0.2538068,270.0
offline,25619,0,97656.0,25.0,0.4268385,270.0
offline,25620,0,97656.0,25.0,0.9711233,270.0
offline,25621,0,97656.0,25.0,-1.156264,270.0
offline,25622,0,97656.0,25.0,0.1996983,270.0
offline,25623,0,97656.0,25.0,0.04989996,270.0
offline,25624,0,97656.0,25.0,0.06774335,270.0
offline,25625,0,97656.0,25.0,0.104513,270.0
offline,25626,0,97656.0,25.0,0.4074076,270.0
offline,25627,0,97656.0,25.0,1.347299,270.0
offline,25628,0,97656.0,25.0,0.2024917,270.0
offline,25629,0,97656.0,25.0,0.1387108,270.0
offline,25630,0,97656.0,25.0,-1.211874,270.0
offline,25631,0,97656.0,25.0,-0.813154,270.0
offline,25632,0,97656.0,25.0,-0.3587752,270.0
offline,25633,0,97656.0,25.0,-0.4720622,270.0
offline,25634,0,97656.0,25.0,-0.5422298,270.0
offline,25635,0,97656.0,25.0,0.07645585,270.0
offline,25636,0,97656.0,25.0,-0.0231718,270.0
offline,25637,0,97656.0,25.0,0.6576827,270.0
offline,25638,0,97656.0,25.0,0.7686563,270.0
offline,25639,0,97656.0,25.0,1.495325,270.0
offline,25640,0,97656.0,25.0,0.9547567,270.0
offline,25641,0,97656.0,25.0,0.6494255,270.0
offline,25642,0,97656.0,25.0,-0.6186734,270.0
offline,25643,0,97656.0,25.0,0.1701029,270.0
offline,25644,0,97656.0,25.0,-1.285487,270.0
offline,25645,0,97656.0,25.0,-0.5347848,270.0
offline,25646,0,97656.0,25.0,-0.5308347,270.0
offline,25647,0,97656.0,25.0,-0.7979441,270.0
offline,25648,0,97656.0,25.0,-0.273976,270.0
offline,25649,0,97656.0,25.0,-0.6418821,270.0
offline,25650,0,97656.0,25.0,-0.03694197,270.0
offline,25651,0,97656.0,25.0,-0.974372,270.0
offline,25652,0,97656.0,25.0,-0.4091181,270.0
offline,25653,0,97656.0,25.0,-0.8617865,270.0
offline,25654,0,97656.0,25.0,-0.2111919,270.0
offline,25655,0,97656.0,25.0,0.3391105,270.0
offline,25656,0,97656.0,25.0,-0.4166,270.0
offline,25657,0,97656.0,25.0,-0.6549139,270.0
offline,25658,0,97656.0,25.0,0.01357328,270.0
offline,25659,0,97656.0,25.0,-1.151477,270.0
offline,25660,0,97656.0,25.0,0.04991227,270.0
offline,25661,0,97656.0,25.0,-0.02007074,270.0
offline,25662,0,97656.0,25.0,-0.1250022,270.0
offline,25663,0,97656.0,25.0,0.4551541,270.0
offline,25664,0,97656.0,25.0,-0.4915423,270.0
offline,25665,0,97656.0,25.0,-0.1408643,270.0
offline,25666,0,97656.0,25.0,0.9412696,270.0
offline,25667,0,97656.0,25.0,1.062272,270.0
offline,25668,0,97656.0,25.0,0.3198028,270.0
offline,25669,0,97656.0,25.0,0.9299974,270.0
offline,25670,0,97656.0,25.0,-0.3648419,270.0
offline,25671,0,97656.0,25.0,-1.481974,270.0
offline,25672,0,97656.0,25.0,0.09218264,270.0
offline,25673,0,97656.0,25.0,0.2512965,270.0
offline,25674,0,97656.0,25.0,1.663816,270.0
offline,25675,0,97656.0,25.0,0.4552895,270.0
offline,25676,0,97656.0,25.0,-0.8253244,270.0
offline,25677,0,97656.0,25.0,0.7529172,270.0
offline,25678,0,97656.0,25.0,-0.5998701,270.0
offline,25679,0,97656.0,25.0,-0.09404081,270.0
offline,25680,0,97656.0,25.0,-0.4281429,270.0
offline,25681,0,97656.0,25.0,-0.04281183,270.0
offline,25682,0,97656.0,25.0,-0.5734988,270.0
offline,25683,0,97656.0,25.0,0.08794945,270.0
offline,25684,0,97656.0,25.0,0.1889184,270.0
offline,25685,0,97656.0,25.0,-0.420784,270.0
offline,25686,0,97656.0,25.0,-0.3986336,270.0
offline,25687,0,97656.0,25.0,-1.232314,270.0
offline,25688,0,97656.0,25.0,1.035667,270.0
offline,25689,0,97656.0,25.0,0.5401871,270.0
offline,25690,0,97656.0,25.0,0.139966,270.0
offline,25691,0,97656.0,25.0,0.2061465,270.0
offline,25692,0,97656.0,25.0,-0.3613717,270.0
offline,25693,0,97656.0,25.0,-0.657092,270.0
offline,25694,0,97656.0,25.0,-0.2537699,270.0
offline,25695,0,97656.0,25.0,0.05623744,270.0
offline,25696,0,97656.0,25.0,0.4808978,270.0
offline,25697,0,97656.0,25.0,0.6000424,270.0
offline,25698,0,97656.0,25.0,0.3576923,270.0
offline,25699,0,97656.0,25.0,-0.6083242,270.0
offline,25700,0,97656.0,25.0,-0.3550342,270.0
offline,25701,0,97656.0,25.0,1.182697,270.0
offline,25702,0,97656.0,25.0,1.235439,270.0
offline,25703,0,97656.0,25.0,1.155439,270.0
offline,25704,0,97656.0,25.0,0.03796335,270.0
offline,25705,0,97656.0,25.0,-0.4873583,270.0
offline,25706,0,97656.0,25.0,-1.319574,270.0
offline,25707,0,97656.0,25.0,-0.9990575,270.0
offline,25708,0,97656.0,25.0,-0.1826794,270.0
offline,25709,0,97656.0,25.0,-0.1913057,270.0
offline,25710,0,97656.0,25.0,-0.07836325,270.0
offline,25711,0,97656.0,25.0,-0.7913605,270.0
offline,25712,0,97656.0,25.0,-2.074915,270.0
offline,25713,0,97656.0,25.0,-0.7160121,270.0
offline,25714,0,97656.0,25.0,-0.3699981,270.0
offline,25715,0,97656.0,25.0,0.5749509,270.0
offline,25716,0,97656.0,25.0,0.08172272,270.0
offline,25717,0,97656.0,25.0,0.4904717,270.0
offline,25718,0,97656.0,25.0,-0.06886318,270.0
offline,25719,0,97656.0,25.0,-1.304598,270.0
offline,25720,0,97656.0,25.0,0.1896937,270.0
offline,25721,0,97656.0,25.0,-0.07620973,270.0
offline,25722,0,97656.0,25.0,0.4975475,270.0
offline,25723,0,97656.0,25.0,0.2561203,270.0
offline,25724,0,97656.0,25.0,0.3529792,270.0
offline,25725,0,97656.0,25.0,0.1005998,270.0
offline,25726,0,97656.0,25.0,-0.1077125,270.0
offline,25727,0,97656.0,25.0,-1.233975,270.0
offline,25728,0,97656.0,25.0,-1.200552,270.0
offline,25729,0,97656.0,25.0,-0.4580829,270.0
offline,25730,0,97656.0,25.0,-0.4506009,270.0
offline,25731,0,97656.0,25.0,-1.093837,270.0
offline,25732,0,97656.0,25.0,-0.265325,270.0
offline,25733,0,97656.0,25.0,-0.8132279,270.0
offline,25734,0,97656.0,25.0,-0.00563605,270.0
offline,25735,0,97656.0,25.0,0.1713458,270.0
offline,25736,0,97656.0,25.0,0.5367168,270.0
offline,25737,0,97656.0,25.0,1.31902,270.0
offline,25738,0,97656.0,25.0,2.060087,270.0
offline,25739,0,97656.0,25.0,0.8717664,270.0
offline,25740,0,97656.0,25.0,0.7598823,270.0
offline,25741,0,97656.0,25.0,0.6555169,270.0
offline,25742,0,97656.0,25.0,-1.054926,270.0
offline,25743,0,97656.0,25.0,-1.043272,270.0
offline,25744,0,97656.0,25.0,-0.3194951,270.0
offline,25745,0,97656.0,25.0,-0.820882,270.0
offline,25746,0,97656.0,25.0,-0.02725732,270.0
offline,25747,0,97656.0,25.0,-0.5119453,270.0
offline,25748,0,97656.0,25.0,-0.4969323,270.0
offline,25749,0,97656.0,25.0,-0.9635061,270.0
offline,25750,0,97656.0,25.0,-0.06135665,270.0
offline,25751,0,97656.0,25.0,-0.2057404,270.0
offline,25752,0,97656.0,25.0,0.08078749,270.0
offline,25753,0,97656.0,25.0,0.1195138,270.0
offline,25754,0,97656.0,25.0,1.599666,270.0
offline,25755,0,97656.0,25.0,0.2927669,270.0
offline,25756,0,97656.0,25.0,-0.1498599,270.0
offline,25757,0,97656.0,25.0,0.8411497,270.0
offline,25758,0,97656.0,25.0,0.3942528,270.0
offline,25759,0,97656.0,25.0,0.2586184,270.0
offline,25760,0,97656.0,25.0,1.083623,270.0
offline,25761,0,97656.0,25.0,1.377079,270.0
offline,25762,0,97656.0,25.0,-0.02889398,270.0
offline,25763,0,97656.0,25.0,0.6524035,270.0
offline,25764,0,97656.0,25.0,0.4582182,270.0
offline,25765,0,97656.0,25.0,0.1719487,270.0
offline,25766,0,97656.0,25.0,0.1380094,270.0
offline,25767,0,97656.0,25.0,0.7041124,270.0
offline,25768,0,97656.0,25.0,0.2475678,270.0
offline,25769,0,97656.0,25.0,-0.7281456,270.0
offline,25770,0,97656.0,25.0,0.1096692,270.0
offline,25771,0,97656.0,25.0,-0.2008058,270.0
offline,25772,0,97656.0,25.0,-0.391041,270.0
offline,25773,0,97656.0,25.0,-0.9859641,270.0
offline,25774,0,97656.0,25.0,-1.297436,270.0
offline,25775,0,97656.0,25.0,-0.8783501,270.0
offline,25776,0,97656.0,25.0,-0.6479489,270.0
offline,25777,0,97656.0,25.0,0.2016303,270.0
offline,25778,0,97656.0,25.0,-1.222715,270.0
offline,25779,0,97656.0,25.0,-0.9754427,270.0
offline,25780,0,97656.0,25.0,-0.368669,270.0
offline,25781,0,97656.0,25.0,-0.04578983,270.0
offline,25782,0,97656.0,25.0,0.3301519,270.0
offline,25783,0,97656.0,25.0,-0.09896313,270.0
offline,25784,0,97656.0,25.0,-0.346051,270.0
offline,25785,0,97656.0,25.0,-0.2890875,270.0
offline,25786,0,97656.0,25.0,-1.18314,270.0
offline,25787,0,97656.0,25.0,-0.8990361,270.0
offline,25788,0,97656.0,25.0,-0.8379624,270.0
offline,25789,0,97656.0,25.0,-0.5979874,270.0
offline,25790,0,97656.0,25.0,-0.1764157,270.0
offline,25791,0,97656.0,25.0,-0.2040545,270.0
offline,25792,0,97656.0,25.0,-0.1768095,270.0
offline,25793,0,97656.0,25.0,-1.157015,270.0
offline,25794,0,97656.0,25.0,-0.6531911,270.0
offline,25795,0,97656.0,25.0,0.05877243,270.0
offline,25796,0,97656.0,25.0,-0.2310042,270.0
offline,25797,0,97656.0,25.0,0.01422549,270.0
offline,25798,0,97656.0,25.0,0.05021991,270.0
offline,25799,0,97656.0,25.0,-1.005764,270.0
offline,25800,0,97656.0,25.0,-0.894003,270.0
offline,25801,0,97656.0,25.0,0.6321851,270.0
offline,25802,0,97656.0,25.0,-0.05245956,270.0
offline,25803,0,97656.0,25.0,-1.328828,270.0
offline,25804,0,97656.0,25.0,-0.6299947,270.0
offline,25805,0,97656.0,25.0,0.1798737,270.0
offline,25806,0,97656.0,25.0,0.8120219,270.0
offline,25807,0,97656.0,25.0,0.6595778,270.0
offline,25808,0,97656.0,25.0,0.1744591,270.0
offline,25809,0,97656.0,25.0,1.391674,270.0
offline,25810,0,97656.0,25.0,-0.3658141,270.0
offline,25811,0,97656.0,25.0,-0.7039894,270.0
offline,25812,0,97656.0,25.0,-1.253197,270.0
offline,25813,0,97656.0,25.0,-1.025072,270.0
offline,25814,0,97656.0,25.0,-1.962404,270.0
offline,25815,0,97656.0,25.0,0.5318192,270.0
offline,25816,0,97656.0,25.0,0.97276,270.0
offline,25817,0,97656.0,25.0,0.6803868,270.0
offline,25818,0,97656.0,25.0,-1.051739,270.0
offline,25819,0,97656.0,25.0,-1.120922,270.0
offline,25820,0,97656.0,25.0,-1.105084,270.0
offline,25821,0,97656.0,25.0,-0.7263982,270.0
offline,25822,0,97656.0,25.0,-0.5741756,270.0
offline,25823,0,97656.0,25.0,0.1148622,270.0
offline,25824,0,97656.0,25.0,0.02299951,270.0
offline,25825,0,97656.0,25.0,0.1200676,270.0
offline,25826,0,97656.0,25.0,0.4967476,270.0
offline,25827,0,97656.0,25.0,-0.07900314,270.0
offline,25828,0,97656.0,25.0,-0.006522066,270.0
offline,25829,0,97656.0,25.0,1.672947,270.0
offline,25830,0,97656.0,25.0,1.423693,270.0
offline,25831,0,97656.0,25.0,0.261338,270.0
offline,25832,0,97656.0,25.0,-1.406687,270.0
offline,25833,0,97656.0,25.0,-0.4176707,270.0
offline,25834,0,97656.0,25.0,0.2949943,270.0
offline,25835,0,97656.0,25.0,-0.07608667,270.0
offline,25836,0,97656.0,25.0,-0.4836297,270.0
offline,25837,0,97656.0,25.0,-1.595753,270.0
offline,25838,0,97656.0,25.0,-1.193366,270.0
offline,25839,0,97656.0,25.0,-0.8859058,270.0
offline,25840,0,97656.0,25.0,-0.2637499,270.0
offline,25841,0,97656.0,25.0,0.4421346,270.0
offline,25842,0,97656.0,25.0,0.03098597,270.0
offline,25843,0,97656.0,25.0,1.010367,270.0
offline,25844,0,97656.0,25.0,1.00094,270.0
offline,25845,0,97656.0,25.0,0.184956,270.0
offline,25846,0,97656.0,25.0,-0.04875552,270.0
offline,25847,0,97656.0,25.0,0.1306874,270.0
offline,25848,0,97656.0,25.0,0.01464389,270.0
offline,25849,0,97656.0,25.0,0.1878232,270.0
offline,25850,0,97656.0,25.0,-0.9397436,270.0
offline,25851,0,97656.0,25.0,-1.265687,270.0
offline,25852,0,97656.0,25.0,-1.083389,270.0
offline,25853,0,97656.0,25.0,-0.8682839,270.0
offline,25854,0,97656.0,25.0,-0.9517171,270.0
offline,25855,0,97656.0,25.0,-0.1723918,270.0
offline,25856,0,97656.0,25.0,0.1794553,270.0
offline,25857,0,97656.0,25.0,0.104956,270.0
offline,25858,0,97656.0,25.0,0.5889795,270.0
offline,25859,0,97656.0,25.0,0.5488504,270.0
offline,25860,0,97656.0,25.0,1.007487,270.0
